date,q,qin,z
2010-08-04,28600.00,18200.00,157.17
2010-08-05,29100.00,18500.00,155.49
2010-08-06,23600.00,20000.00,155.15
2010-08-07,23700.00,19000.00,154.63
2010-08-08,24200.00,17500.00,153.72
2010-08-09,24500.00,17000.00,152.70
2010-08-10,24900.00,16000.00,151.59
2010-08-11,25200.00,16000.00,150.23
2010-08-12,21400.00,15500.00,149.25
2010-08-13,18500.00,15000.00,148.35
2010-08-14,19600.00,15400.00,147.78
2010-08-15,20700.00,18000.00,146.84
2010-08-16,25200.00,25000.00,146.24
2010-08-17,20000.00,27000.00,146.89
2010-08-18,18600.00,21000.00,147.99
2010-08-19,18300.00,17000.00,148.27
2010-08-20,19600.00,16000.00,147.83
2010-08-21,19800.00,20000.00,147.36
2010-08-22,23200.00,35000.00,147.39
2010-08-23,25000.00,37500.00,149.20
2010-08-24,24500.00,55000.00,152.24
2010-08-25,25000.00,45500.00,156.24
2010-08-26,26100.00,35000.00,158.64
2010-08-27,25700.00,31000.00,159.87
2010-08-28,29800.00,28800.00,159.77
2010-08-29,29800.00,27200.00,159.50
2010-08-30,30000.00,26400.00,159.02
2010-08-31,30100.00,25000.00,158.43
2010-09-01,24100.00,24700.00,158.64
2010-09-02,24100.00,23700.00,158.62
2010-09-03,22100.00,21600.00,158.61
2010-09-04,22100.00,20000.00,158.36
2010-09-05,22400.00,20000.00,157.94
2010-09-06,22500.00,20500.00,157.57
2010-09-07,22400.00,29000.00,157.94
2010-09-08,24200.00,33000.00,158.45
2010-09-09,23900.00,32000.00,159.43
2010-09-10,21400.00,36000.00,161.08
2010-09-11,31400.00,33000.00,161.26
2010-09-12,31300.00,38000.00,161.61
2010-09-13,31200.00,32000.00,162.04
2010-09-14,25000.00,26000.00,162.46
2010-09-15,22900.00,22400.00,162.87
2010-09-16,20900.00,20000.00,162.90
2010-09-17,20900.00,20500.00,162.79
2010-09-18,21000.00,20500.00,162.71
2010-09-19,21000.00,22000.00,162.75
2010-09-20,20900.00,21300.00,162.77
2010-09-21,20900.00,21500.00,162.78
2010-09-22,20900.00,19500.00,162.67
2010-09-23,21000.00,19000.00,162.48
2010-09-24,21100.00,18800.00,162.23
2010-09-25,21100.00,18000.00,161.90
2010-09-26,17600.00,15400.00,161.71
2010-09-27,15300.00,15500.00,161.60
2010-09-28,12700.00,15500.00,161.82
2010-09-29,10300.00,15500.00,162.17
2010-09-30,10300.00,14500.00,162.55
2010-10-01,8220.00,14600.00,163.11
2010-10-02,8220.00,14300.00,163.77
2010-10-03,8150.00,14800.00,164.40
2010-10-04,8080.00,16300.00,165.10
2010-10-05,8110.00,16500.00,165.95
2010-10-06,8030.00,15300.00,166.75
2010-10-07,7980.00,14000.00,167.35
2010-10-08,7960.00,13300.00,167.83
2010-10-09,7850.00,12800.00,168.32
2010-10-10,7230.00,14000.00,168.85
2010-10-11,7150.00,14200.00,169.47
2010-10-12,6780.00,15100.00,170.15
2010-10-13,6720.00,15000.00,170.85
2010-10-14,6680.00,16000.00,171.64
2010-10-15,8060.00,15600.00,172.30
2010-10-16,8040.00,15500.00,172.85
2010-10-17,8370.00,14700.00,173.35
2010-10-18,8310.00,14400.00,173.78
2010-10-19,10200.00,14300.00,174.16
2010-10-20,12700.00,14800.00,174.21
2010-10-21,12200.00,14600.00,174.30
2010-10-22,11100.00,14100.00,174.37
2010-10-23,10100.00,13800.00,174.51
2010-10-24,10100.00,13700.00,174.74
2010-10-25,11600.00,13300.00,174.91
2010-10-26,10200.00,12800.00,174.98
2010-10-27,12700.00,12000.00,174.84
2010-10-28,11000.00,12000.00,174.82
2010-10-29,10400.00,11300.00,174.87
2010-10-30,10300.00,11000.00,174.90
2010-10-31,10300.00,11000.00,174.89
2010-11-01,9570.00,10000.00,174.87
2010-11-02,8210.00,10200.00,175.05
2010-11-03,11600.00,10000.00,174.97
2010-11-04,11600.00,9400.00,174.81
2010-11-05,11200.00,8700.00,174.57
2010-11-06,8160.00,8500.00,174.45
2010-11-07,6660.00,8400.00,174.50
2010-11-08,6630.00,8400.00,174.59
2010-11-09,6100.00,7700.00,174.67
2010-11-10,6060.00,7600.00,174.78
2010-11-11,6070.00,7400.00,174.81
2010-11-12,7530.00,7200.00,174.81
2010-11-13,6630.00,7200.00,174.79
2010-11-14,6610.00,7100.00,174.76
2010-11-15,6580.00,7000.00,174.80
2010-11-16,7020.00,7200.00,174.89
2010-11-17,7050.00,7200.00,174.88
2010-11-18,7020.00,7100.00,174.85
2010-11-19,7580.00,6900.00,174.72
2010-11-20,6090.00,7200.00,174.57
2010-11-21,6090.00,6800.00,174.66
2010-11-22,6100.00,6800.00,174.66
2010-11-23,6100.00,7200.00,174.67
2010-11-24,6070.00,7000.00,174.73
2010-11-25,6130.00,6800.00,174.70
2010-11-26,6120.00,6700.00,174.69
2010-11-27,6110.00,6700.00,174.66
2010-11-28,6110.00,6500.00,174.65
2010-11-29,6110.00,6200.00,174.62
2010-11-30,5940.00,6000.00,174.59
2010-12-01,5580.00,5900.00,174.55
2010-12-02,5330.00,5600.00,174.57
2010-12-03,5310.00,5700.00,174.56
2010-12-04,5320.00,5600.00,174.58
2010-12-05,5290.00,5500.00,174.61
2010-12-06,5310.00,5400.00,174.54
2010-12-07,5310.00,5500.00,174.62
2010-12-08,5290.00,5600.00,174.65
2010-12-09,5290.00,5500.00,174.59
2010-12-10,5310.00,5600.00,174.61
2010-12-11,5310.00,5500.00,174.63
2010-12-12,5320.00,5400.00,174.57
2010-12-13,5310.00,5500.00,174.58
2010-12-14,5310.00,5500.00,174.52
2010-12-15,5310.00,5350.00,174.47
2010-12-16,5330.00,5400.00,174.63
2010-12-17,5320.00,5600.00,174.67
2010-12-18,5330.00,5900.00,174.66
2010-12-19,5300.00,5500.00,174.71
2010-12-20,5310.00,5800.00,174.64
2010-12-21,5300.00,5850.00,174.71
2010-12-22,5310.00,5700.00,174.72
2010-12-23,5300.00,5500.00,174.71
2010-12-24,5300.00,5600.00,174.65
2010-12-25,5390.00,5500.00,174.71
2010-12-26,5390.00,5600.00,174.77
2010-12-27,5400.00,5500.00,174.80
2010-12-28,5390.00,5900.00,174.78
2010-12-29,5390.00,5800.00,174.77
2010-12-30,5390.00,5600.00,174.74
2010-12-31,5390.00,5600.00,174.65
2011-01-01,5560.00,5600.00,174.64
2011-01-02,5570.00,5700.00,174.60
2011-01-03,5580.00,5700.00,174.53
2011-01-04,5570.00,5600.00,174.51
2011-01-05,5560.00,5600.00,174.47
2011-01-06,5600.00,5600.00,174.45
2011-01-07,5580.00,5900.00,174.44
2011-01-08,5590.00,5900.00,174.39
2011-01-09,5590.00,5800.00,174.32
2011-01-10,6040.00,5600.00,174.23
2011-01-11,6190.00,5700.00,174.22
2011-01-12,6210.00,5800.00,174.11
2011-01-13,6220.00,5800.00,174.05
2011-01-14,6850.00,5800.00,173.94
2011-01-15,6840.00,5800.00,173.80
2011-01-16,6850.00,5900.00,173.61
2011-01-17,6840.00,5900.00,173.48
2011-01-18,6870.00,5800.00,173.36
2011-01-19,6890.00,5700.00,173.17
2011-01-20,6870.00,5700.00,173.05
2011-01-21,6910.00,5800.00,172.90
2011-01-22,6900.00,5800.00,172.77
2011-01-23,6930.00,5700.00,172.57
2011-01-24,6900.00,5700.00,172.39
2011-01-25,6910.00,5600.00,172.20
2011-01-26,6930.00,5500.00,172.04
2011-01-27,6950.00,5400.00,171.81
2011-01-28,6960.00,5500.00,171.66
2011-01-29,6960.00,5500.00,171.47
2011-01-30,6350.00,5600.00,171.33
2011-01-31,5740.00,5200.00,171.19
2011-02-01,5510.00,5100.00,171.12
2011-02-02,5510.00,4700.00,171.01
2011-02-03,5500.00,4300.00,170.86
2011-02-04,5520.00,4300.00,170.68
2011-02-05,5530.00,4300.00,170.50
2011-02-06,5550.00,4100.00,170.33
2011-02-07,5550.00,4000.00,170.13
2011-02-08,5550.00,4000.00,169.94
2011-02-09,5530.00,3850.00,169.67
2011-02-10,5570.00,3700.00,169.48
2011-02-11,5590.00,3800.00,169.33
2011-02-12,5520.00,4000.00,169.14
2011-02-13,7160.00,4600.00,168.99
2011-02-14,5480.00,4300.00,168.76
2011-02-15,5500.00,4300.00,168.60
2011-02-16,5540.00,4200.00,168.51
2011-02-17,5540.00,4200.00,168.35
2011-02-18,5570.00,4300.00,168.12
2011-02-19,5460.00,4400.00,168.03
2011-02-20,5440.00,4200.00,167.86
2011-02-21,5460.00,4100.00,167.69
2011-02-22,5430.00,4000.00,167.51
2011-02-23,5420.00,4000.00,167.36
2011-02-24,5460.00,4100.00,167.16
2011-02-25,5480.00,4300.00,166.93
2011-02-26,5480.00,4300.00,166.80
2011-02-27,5490.00,4600.00,166.67
2011-02-28,5490.00,4600.00,166.47
2011-03-01,5500.00,4600.00,166.38
2011-03-02,5530.00,5300.00,166.29
2011-03-03,5510.00,4900.00,166.18
2011-03-04,5520.00,4900.00,166.02
2011-03-05,5430.00,5800.00,166.00
2011-03-06,5430.00,5100.00,165.96
2011-03-07,5440.00,5000.00,165.87
2011-03-08,5430.00,5300.00,165.82
2011-03-09,5440.00,5000.00,165.67
2011-03-10,5450.00,5100.00,165.63
2011-03-11,5440.00,5100.00,165.55
2011-03-12,5440.00,5100.00,165.44
2011-03-13,5440.00,5100.00,165.33
2011-03-14,5450.00,4900.00,165.18
2011-03-15,5560.00,5700.00,165.11
2011-03-16,5560.00,5400.00,165.02
2011-03-17,5570.00,5500.00,164.93
2011-03-18,6270.00,5000.00,164.68
2011-03-19,6260.00,5700.00,164.45
2011-03-20,6280.00,5600.00,164.30
2011-03-21,6290.00,6000.00,164.11
2011-03-22,6380.00,5800.00,164.02
2011-03-23,6330.00,6000.00,163.91
2011-03-24,6490.00,6100.00,163.83
2011-03-25,6500.00,6200.00,163.73
2011-03-26,6510.00,6500.00,163.62
2011-03-27,6510.00,6600.00,163.54
2011-03-28,6510.00,6800.00,163.46
2011-03-29,7240.00,6250.00,163.25
2011-03-30,7240.00,6000.00,163.01
2011-03-31,7290.00,5900.00,162.77
2011-04-01,7270.00,6200.00,162.50
2011-04-02,5710.00,6200.00,162.36
2011-04-03,5710.00,6500.00,162.30
2011-04-04,5730.00,6500.00,162.32
2011-04-05,5760.00,6100.00,162.32
2011-04-06,5750.00,6000.00,162.34
2011-04-07,6870.00,5800.00,162.10
2011-04-08,7350.00,6100.00,161.90
2011-04-09,7380.00,6400.00,161.74
2011-04-10,7410.00,6700.00,161.54
2011-04-11,7370.00,6500.00,161.23
2011-04-12,7390.00,6300.00,161.08
2011-04-13,7400.00,6500.00,160.88
2011-04-14,7440.00,6300.00,160.61
2011-04-15,7460.00,6400.00,160.33
2011-04-16,6900.00,6200.00,160.13
2011-04-17,6910.00,6200.00,159.99
2011-04-18,6910.00,6300.00,159.81
2011-04-19,7540.00,6000.00,159.49
2011-04-20,7510.00,5800.00,159.15
2011-04-21,7560.00,6300.00,158.81
2011-04-22,7570.00,6600.00,158.62
2011-04-23,6450.00,6600.00,158.47
2011-04-24,6490.00,6000.00,158.29
2011-04-25,6500.00,5900.00,158.07
2011-04-26,7040.00,5900.00,157.82
2011-04-27,7060.00,6100.00,157.50
2011-04-28,6590.00,5600.00,157.17
2011-04-29,6070.00,5400.00,156.93
2011-04-30,5650.00,5400.00,156.65
2011-05-01,5680.00,5800.00,156.50
2011-05-02,5680.00,5800.00,156.38
2011-05-03,5710.00,5800.00,156.34
2011-05-04,7110.00,6500.00,156.23
2011-05-05,7210.00,6000.00,155.91
2011-05-06,5700.00,5700.00,155.53
2011-05-07,5740.00,5400.00,155.40
2011-05-08,6460.00,5500.00,155.14
2011-05-09,5790.00,6000.00,154.97
2011-05-10,5790.00,6700.00,154.69
2011-05-11,5800.00,7500.00,154.83
2011-05-12,5830.00,8000.00,154.90
2011-05-13,6150.00,9500.00,155.18
2011-05-14,6120.00,8000.00,155.35
2011-05-15,6100.00,7000.00,155.35
2011-05-16,6130.00,6700.00,155.28
2011-05-17,7280.00,6900.00,155.03
2011-05-18,8450.00,7000.00,154.66
2011-05-19,8730.00,7000.00,154.25
2011-05-20,8720.00,7800.00,153.84
2011-05-21,8690.00,7800.00,153.43
2011-05-22,8780.00,10000.00,153.30
2011-05-23,8740.00,9500.00,153.13
2011-05-24,8880.00,8800.00,152.92
2011-05-25,10200.00,9600.00,152.73
2011-05-26,10100.00,9400.00,152.44
2011-05-27,10200.00,8400.00,151.99
2011-05-28,10300.00,8100.00,151.39
2011-05-29,9980.00,7800.00,150.87
2011-05-30,10100.00,8800.00,150.37
2011-05-31,11200.00,10000.00,149.89
2011-06-01,10800.00,9500.00,149.52
2011-06-02,11000.00,9200.00,149.00
2011-06-03,11000.00,9800.00,148.55
2011-06-04,11200.00,9500.00,148.13
2011-06-05,10400.00,9700.00,147.75
2011-06-06,10900.00,9500.00,147.41
2011-06-07,10600.00,10500.00,147.06
2011-06-08,11000.00,10500.00,146.78
2011-06-09,11200.00,10800.00,146.41
2011-06-10,10400.00,11200.00,146.10
2011-06-11,9300.00,9800.00,145.87
2011-06-12,9270.00,9800.00,145.71
2011-06-13,9450.00,10600.00,145.50
2011-06-14,9360.00,17000.00,145.94
2011-06-15,10500.00,14000.00,146.62
2011-06-16,12800.00,12600.00,146.50
2011-06-17,15000.00,12800.00,145.92
2011-06-18,17000.00,21500.00,145.97
2011-06-19,18200.00,19000.00,146.01
2011-06-20,18600.00,18200.00,145.88
2011-06-21,17400.00,17300.00,145.97
2011-06-22,18500.00,16500.00,145.54
2011-06-23,14000.00,25000.00,145.74
2011-06-24,17900.00,34000.00,148.45
2011-06-25,27600.00,33500.00,149.09
2011-06-26,27700.00,25500.00,149.80
2011-06-27,28000.00,20500.00,149.18
2011-06-28,25400.00,18500.00,148.07
2011-06-29,18800.00,18800.00,147.60
2011-06-30,18700.00,17800.00,147.45
2011-07-01,18900.00,16300.00,146.96
2011-07-02,16000.00,15600.00,146.48
2011-07-03,15900.00,15000.00,145.96
2011-07-04,15900.00,15000.00,145.64
2011-07-05,15400.00,15800.00,145.28
2011-07-06,14300.00,20000.00,145.39
2011-07-07,19400.00,30000.00,145.85
2011-07-08,28200.00,31500.00,145.70
2011-07-09,27900.00,36000.00,146.33
2011-07-10,22200.00,27000.00,148.43
2011-07-11,23100.00,19800.00,148.45
2011-07-12,18900.00,16500.00,147.94
2011-07-13,16900.00,16000.00,147.50
2011-07-14,17400.00,15400.00,146.99
2011-07-15,16900.00,15200.00,146.49
2011-07-16,14400.00,16000.00,146.31
2011-07-17,14400.00,15500.00,146.21
2011-07-18,14600.00,16000.00,146.03
2011-07-19,16400.00,17600.00,145.58
2011-07-20,18900.00,19000.00,145.43
2011-07-21,18600.00,20000.00,145.62
2011-07-22,18400.00,19300.00,145.86
2011-07-23,18800.00,21000.00,146.33
2011-07-24,18700.00,19200.00,146.55
2011-07-25,18100.00,18800.00,146.91
2011-07-26,16400.00,18000.00,146.95
2011-07-27,17700.00,17500.00,146.83
2011-07-28,18300.00,16800.00,146.48
2011-07-29,19700.00,17300.00,145.87
2011-07-30,15500.00,16000.00,145.55
2011-07-31,15300.00,18000.00,145.50
2011-08-01,18900.00,28000.00,145.69
2011-08-02,17500.00,27000.00,147.57
2011-08-03,17700.00,26000.00,149.08
2011-08-04,19000.00,24600.00,150.12
2011-08-05,24100.00,28500.00,150.30
2011-08-06,27100.00,35000.00,150.91
2011-08-07,27800.00,38000.00,151.99
2011-08-08,26700.00,30000.00,153.58
2011-08-09,26600.00,21000.00,153.71
2011-08-10,24100.00,19000.00,152.98
2011-08-11,24300.00,18000.00,151.99
2011-08-12,24000.00,18000.00,150.86
2011-08-13,19400.00,18000.00,150.16
2011-08-14,16200.00,17300.00,150.34
2011-08-15,20100.00,15800.00,150.07
2011-08-16,21100.00,15500.00,149.17
2011-08-17,19400.00,15500.00,148.27
2011-08-18,18900.00,15200.00,147.29
2011-08-19,17100.00,15200.00,146.41
2011-08-20,14700.00,15000.00,145.81
2011-08-21,12000.00,14200.00,146.15
2011-08-22,11800.00,14500.00,146.19
2011-08-23,15600.00,24000.00,147.35
2011-08-24,13000.00,20000.00,148.22
2011-08-25,12400.00,15400.00,149.02
2011-08-26,11100.00,13800.00,149.33
2011-08-27,11100.00,12900.00,149.58
2011-08-28,11000.00,12100.00,149.71
2011-08-29,11100.00,12000.00,149.76
2011-08-30,10300.00,12200.00,149.82
2011-08-31,10300.00,12300.00,149.96
2011-09-01,9510.00,12100.00,150.15
2011-09-02,11500.00,12300.00,150.27
2011-09-03,11400.00,12300.00,150.44
2011-09-04,11300.00,12400.00,150.69
2011-09-05,11300.00,12000.00,150.95
2011-09-06,11200.00,12000.00,151.19
2011-09-07,10700.00,11700.00,151.37
2011-09-08,10600.00,13600.00,151.75
2011-09-09,10600.00,13000.00,152.01
2011-09-10,10900.00,14500.00,152.41
2011-09-11,11000.00,13800.00,153.09
2011-09-12,10800.00,12000.00,153.53
2011-09-13,10900.00,11200.00,153.70
2011-09-14,11100.00,13000.00,153.84
2011-09-15,10800.00,35000.00,155.72
2011-09-16,11000.00,26000.00,158.21
2011-09-17,11000.00,19000.00,159.86
2011-09-18,10900.00,15000.00,160.50
2011-09-19,11800.00,18300.00,161.02
2011-09-20,21000.00,38000.00,161.63
2011-09-21,20500.00,46500.00,164.09
2011-09-22,20000.00,37000.00,166.79
2011-09-23,19700.00,20000.00,167.98
2011-09-24,19800.00,13500.00,167.63
2011-09-25,18900.00,11800.00,166.94
2011-09-26,14500.00,10800.00,166.45
2011-09-27,10600.00,10800.00,166.17
2011-09-28,10900.00,10100.00,166.11
2011-09-29,10700.00,10200.00,166.05
2011-09-30,9590.00,9800.00,166.07
2011-10-01,7330.00,9900.00,166.22
2011-10-02,7260.00,14500.00,166.63
2011-10-03,7190.00,14500.00,167.42
2011-10-04,7350.00,13500.00,168.03
2011-10-05,8520.00,12500.00,168.58
2011-10-06,8510.00,12000.00,169.01
2011-10-07,8490.00,10500.00,169.26
2011-10-08,8470.00,10500.00,169.51
2011-10-09,8480.00,10200.00,169.74
2011-10-10,7790.00,10000.00,169.97
2011-10-11,9060.00,10100.00,170.23
2011-10-12,8640.00,14700.00,170.85
2011-10-13,8530.00,13500.00,171.33
2011-10-14,8500.00,13500.00,172.01
2011-10-15,8510.00,13800.00,172.61
2011-10-16,8460.00,13000.00,173.18
2011-10-17,8520.00,12100.00,173.62
2011-10-18,8560.00,11500.00,173.96
2011-10-19,8470.00,10200.00,174.16
2011-10-20,8500.00,9600.00,174.29
2011-10-21,8520.00,9100.00,174.28
2011-10-22,9990.00,8900.00,174.22
2011-10-23,9290.00,9300.00,174.25
2011-10-24,10500.00,10000.00,174.34
2011-10-25,9240.00,8700.00,174.33
2011-10-26,8310.00,8000.00,174.41
2011-10-27,7960.00,8400.00,174.49
2011-10-28,7960.00,7800.00,174.66
2011-10-29,7910.00,8200.00,174.80
2011-10-30,8160.00,8200.00,174.92
2011-10-31,8160.00,8000.00,174.99
2011-11-01,7560.00,8200.00,175.04
2011-11-02,8080.00,8200.00,175.04
2011-11-03,11100.00,10200.00,174.88
2011-11-04,10000.00,11000.00,174.78
2011-11-05,14500.00,13500.00,174.76
2011-11-06,15100.00,19500.00,174.82
2011-11-07,23700.00,24000.00,175.05
2011-11-08,20000.00,18500.00,174.98
2011-11-09,16500.00,17000.00,174.99
2011-11-10,15700.00,17000.00,175.01
2011-11-11,15700.00,14500.00,174.83
2011-11-12,13800.00,13000.00,174.51
2011-11-13,12100.00,11500.00,174.35
2011-11-14,9030.00,10100.00,174.26
2011-11-15,8370.00,9200.00,174.26
2011-11-16,7740.00,9000.00,174.33
2011-11-17,7710.00,10300.00,174.61
2011-11-18,8610.00,10500.00,174.82
2011-11-19,8860.00,10000.00,174.82
2011-11-20,7360.00,9200.00,174.90
2011-11-21,7000.00,8500.00,174.95
2011-11-22,7510.00,8000.00,174.95
2011-11-23,8590.00,7500.00,174.75
2011-11-24,8350.00,7300.00,174.50
2011-11-25,8370.00,6800.00,174.45
2011-11-26,6520.00,6600.00,174.42
2011-11-27,6000.00,7000.00,174.40
2011-11-28,5820.00,6600.00,174.40
2011-11-29,5990.00,6200.00,174.28
2011-11-30,5540.00,6500.00,174.26
2011-12-01,5390.00,6300.00,174.40
2011-12-02,5390.00,6000.00,174.52
2011-12-03,5380.00,6500.00,174.57
2011-12-04,5370.00,6700.00,174.59
2011-12-05,5280.00,6300.00,174.69
2011-12-06,5350.00,6400.00,174.72
2011-12-07,5370.00,6800.00,174.84
2011-12-08,5330.00,7000.00,174.88
2011-12-09,7240.00,6700.00,174.74
2011-12-10,5360.00,6100.00,174.70
2011-12-11,5360.00,5800.00,174.76
2011-12-12,5370.00,5800.00,174.80
2011-12-13,5360.00,5700.00,174.81
2011-12-14,5360.00,5600.00,174.77
2011-12-15,5360.00,5500.00,174.77
2011-12-16,7260.00,5700.00,174.69
2011-12-17,5200.00,5700.00,174.68
2011-12-18,5190.00,5700.00,174.74
2011-12-19,5200.00,5700.00,174.70
2011-12-20,5190.00,5700.00,174.73
2011-12-21,5190.00,5800.00,174.73
2011-12-22,5190.00,5800.00,174.76
2011-12-23,5190.00,5700.00,174.74
2011-12-24,5170.00,5800.00,174.72
2011-12-25,5180.00,5900.00,174.75
2011-12-26,5180.00,6000.00,174.79
2011-12-27,5200.00,6100.00,174.84
2011-12-28,5380.00,5900.00,174.86
2011-12-29,5350.00,5600.00,174.84
2011-12-30,5360.00,5600.00,174.80
2011-12-31,6240.00,5300.00,174.79
2012-01-01,6240.00,5300.00,174.66
2012-01-02,6240.00,5000.00,174.61
2012-01-03,6220.00,5000.00,174.54
2012-01-04,6250.00,5400.00,174.54
2012-01-05,6260.00,5200.00,174.50
2012-01-06,6250.00,5700.00,174.43
2012-01-07,6230.00,5900.00,174.38
2012-01-08,6220.00,5400.00,174.30
2012-01-09,6240.00,5400.00,174.20
2012-01-10,6240.00,5600.00,174.21
2012-01-11,6200.00,5200.00,174.17
2012-01-12,6200.00,4900.00,174.08
2012-01-13,6180.00,5350.00,173.98
2012-01-14,6220.00,5000.00,173.89
2012-01-15,6310.00,4900.00,173.75
2012-01-16,6350.00,4600.00,173.64
2012-01-17,5960.00,4600.00,173.46
2012-01-18,6100.00,4400.00,173.33
2012-01-19,6120.00,4400.00,173.19
2012-01-20,6050.00,4500.00,173.06
2012-01-21,6170.00,4700.00,172.97
2012-01-22,6000.00,4900.00,172.91
2012-01-23,5990.00,5200.00,172.83
2012-01-24,6060.00,5200.00,172.78
2012-01-25,6040.00,5100.00,172.71
2012-01-26,6020.00,5100.00,172.63
2012-01-27,6040.00,5100.00,172.53
2012-01-28,6040.00,5000.00,172.46
2012-01-29,6140.00,4900.00,172.39
2012-01-30,6200.00,5300.00,172.29
2012-01-31,6240.00,5300.00,172.27
2012-02-01,6200.00,5400.00,172.17
2012-02-02,6270.00,5100.00,172.08
2012-02-03,6290.00,5000.00,172.03
2012-02-04,6200.00,4900.00,171.88
2012-02-05,6200.00,4700.00,171.76
2012-02-06,6180.00,4700.00,171.69
2012-02-07,6220.00,4500.00,171.44
2012-02-08,6230.00,4400.00,171.34
2012-02-09,6240.00,4400.00,171.18
2012-02-10,6290.00,4500.00,171.07
2012-02-11,6250.00,4600.00,170.90
2012-02-12,6400.00,4600.00,170.75
2012-02-13,6320.00,4600.00,170.60
2012-02-14,6230.00,4350.00,170.51
2012-02-15,6810.00,4600.00,170.29
2012-02-16,6810.00,4400.00,170.08
2012-02-17,6810.00,4100.00,169.84
2012-02-18,6360.00,4000.00,169.62
2012-02-19,6290.00,4000.00,169.44
2012-02-20,6300.00,4000.00,169.25
2012-02-21,6330.00,3700.00,169.04
2012-02-22,6330.00,4000.00,168.88
2012-02-23,6320.00,4200.00,168.73
2012-02-24,6340.00,4200.00,168.51
2012-02-25,6350.00,4200.00,168.28
2012-02-26,6340.00,4300.00,168.15
2012-02-27,6350.00,4100.00,168.00
2012-02-28,6300.00,4100.00,167.81
2012-02-29,6300.00,4200.00,167.66
2012-03-01,6220.00,4500.00,167.50
2012-03-02,6240.00,4500.00,167.37
2012-03-03,6290.00,4800.00,167.19
2012-03-04,6260.00,4900.00,167.14
2012-03-05,6280.00,4800.00,167.05
2012-03-06,6500.00,4600.00,166.85
2012-03-07,6290.00,4400.00,166.75
2012-03-08,6280.00,4450.00,166.64
2012-03-09,6390.00,4650.00,166.43
2012-03-10,6430.00,4750.00,166.32
2012-03-11,6440.00,4800.00,166.18
2012-03-12,6410.00,4900.00,166.10
2012-03-13,6400.00,4900.00,166.02
2012-03-14,6420.00,4800.00,165.88
2012-03-15,6480.00,4750.00,165.77
2012-03-16,6440.00,4700.00,165.67
2012-03-17,6300.00,4400.00,165.52
2012-03-18,6290.00,4400.00,165.35
2012-03-19,6330.00,4500.00,165.14
2012-03-20,6330.00,4500.00,164.98
2012-03-21,6370.00,4600.00,164.73
2012-03-22,6330.00,5000.00,164.67
2012-03-23,6290.00,4900.00,164.66
2012-03-24,6330.00,5000.00,164.54
2012-03-25,6310.00,5000.00,164.44
2012-03-26,6350.00,5200.00,164.37
2012-03-27,6350.00,5100.00,164.34
2012-03-28,6300.00,5000.00,164.21
2012-03-29,6350.00,4900.00,164.17
2012-03-30,6270.00,5200.00,164.08
2012-03-31,6260.00,5000.00,164.00
2012-04-01,6280.00,4900.00,163.94
2012-04-02,6290.00,6200.00,163.93
2012-04-03,6300.00,5600.00,163.88
2012-04-04,6290.00,5600.00,163.88
2012-04-05,6270.00,5400.00,163.89
2012-04-06,6340.00,5500.00,163.91
2012-04-07,6510.00,5600.00,163.83
2012-04-08,6500.00,5300.00,163.72
2012-04-09,6520.00,5100.00,163.62
2012-04-10,6480.00,5100.00,163.49
2012-04-11,6540.00,5200.00,163.37
2012-04-12,6530.00,5800.00,163.33
2012-04-13,6510.00,6800.00,163.51
2012-04-14,6840.00,6300.00,163.62
2012-04-15,6900.00,6300.00,163.58
2012-04-16,6870.00,6000.00,163.60
2012-04-17,6900.00,6000.00,163.66
2012-04-18,6900.00,6000.00,163.70
2012-04-19,6890.00,5800.00,163.69
2012-04-20,6910.00,5700.00,163.65
2012-04-21,7660.00,6000.00,163.62
2012-04-22,7660.00,6000.00,163.57
